code;description;type;family;a;b
TCMDST;Slim & Slender:​ D-Stock 30;THALAS;P;False;False
TCMSIL;Slim & Slender:​ Toning 30;THALAS;P;False;False
TCOAME;Coaching sur mer;THALAS;P;False;False
TCOMPL;Complicity Instant;THALAS;P;False;False
TCOPRE;Collection prestige;THALAS;P;False;False
TCORTR;Corsica Training;THALAS;P;False;False
TCSDOS;Back Essentials;THALAS;P;False;False
TCSSAR;Flexibility & Joints;THALAS;P;False;False
TDBEAU;Beauty ShortBreak;THALAS;P;False;False
TDECOU;Companion Discovery Week;THALAS;P;False;False
TDEFI;Challenge;THALAS;P;False;False
TDEFSA;My Health Challenge;THALAS;P;False;False
TDETOX;Detox;THALAS;P;False;False
TDSEA;Sea & Spa ShortBreak;THALAS;P;False;False
TDST30;Capital minceur D-Stock 30;THALAS;P;False;False
TDSTOC;Slim & Slender:​ D-Stock;THALAS;P;False;False
TDSTRE;D-stress;THALAS;P;False;False
TDTONI;Tonic ShortBreak;THALAS;P;False;False
TDZEN;Zen ShortBreak;THALAS;P;False;False
TELJOU;Global Wellness;THALAS;P;False;False
TENEVI;Vital Energy;THALAS;P;False;False
TEQUIL;Balance & Health;THALAS;P;False;False
TESSEN;Essence of Sardinia;THALAS;P;False;False
TEVBER;Escape & Berber Beauty;THALAS;P;False;False
TEVSOU;Souiri Oceanic Getaway;THALAS;P;False;False
TEXCLU;Exclusiv Slimming;THALAS;P;False;False
TEXPER;Instants Experts;THALAS;P;False;False
TFBE18;Forme et Bien-\u00CAtre Vitalit\u00E9 18;THALAS;P;False;False
TFBEVD;Fitness & Wellness:​ Vitality 30;THALAS;P;False;False
TFBEVI;Fitness & Wellness:​ Vitality;THALAS;P;False;False
TFBEZD;Fitness & Wellness:​ Zen 18;THALAS;P;False;False
